tag,usec,cswitch,cpu_migr,page_fault,cycles,ghz,ins,ins_cyc,br,br_mis,br_mis_rate,date,rc,cmd,args
find_sse,31167022713,0,0,97,98732749255,3.168,305011846493,3.09,60460163724,387114410,0.64,2016-10-10 04:39:03,0,./find_sse,"['30000', 'in']"
find_sse,30814210245,0,0,96,97620565226,3.168,305011846071,3.12,60460163302,389059448,0.64,2016-10-10 04:40:34,0,./find_sse,"['30000', 'in']"
find_sse,31021251427,0,0,96,98416920442,3.173,305011846487,3.10,60460163718,392482270,0.65,2016-10-10 04:42:05,0,./find_sse,"['30000', 'in']"
find_sse,31031813407,0,0,91,98412790456,3.171,305011846323,3.10,60460163554,391568267,0.65,2016-10-10 04:43:36,0,./find_sse,"['30000', 'in']"
find_sse,30590150607,0,0,100,97077134680,3.173,305011845988,3.14,60460163219,386672409,0.64,2016-10-10 04:45:07,0,./find_sse,"['30000', 'in']"
find_uclibcx86,70986539823,0,0,94,233611787466,3.291,272265326482,1.17,53467533684,1077819,0.00201584,2016-10-10 04:47:18,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,71726090596,0,0,94,236130394411,3.292,272265327129,1.15,53467534331,1087137,0.00203327,2016-10-10 04:49:30,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,70950766961,0,0,97,233540275471,3.292,272265326436,1.17,53467533638,999196,0.00186879,2016-10-10 04:51:41,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,71587983969,0,0,97,235764439312,3.293,272265327008,1.15,53467534210,1097450,0.00205255,2016-10-10 04:53:53,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,71469635347,0,0,97,234985756569,3.288,272265326698,1.16,53467533900,1095046,0.00204806,2016-10-10 04:56:04,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,70774080317,0,0,98,233100197453,3.294,272265326289,1.17,53467533491,1049478,0.00196283,2016-10-10 04:58:15,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,70768562424,0,0,94,233059195128,3.293,272265326224,1.17,53467533426,1046511,0.00195728,2016-10-10 05:00:26,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,71120474648,0,0,92,234125213461,3.292,272265326487,1.16,53467533689,1085026,0.00202932,2016-10-10 05:02:37,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,72998439914,0,0,97,240303970006,3.292,272265328404,1.13,53467535606,1067039,0.00199568,2016-10-10 05:04:50,0,./find_uclibcx86,"['30000', 'in']"
find_uclibcx86,71096011384,0,0,92,233910541691,3.290,272265326534,1.16,53467533736,1061023,0.00198442,2016-10-10 05:07:01,0,./find_uclibcx86,"['30000', 'in']"
